video,label,block_type,start_frame,end_frame,source
C021_A20_SY15_P07_S03_01DAS.mp4,N1,normal,0,299,AIHub
C021_A20_SY15_P07_S03_01DAS.mp4,A20,action,1800,3349,AIHub
C021_A20_SY15_P07_S03_01DAS.mp4,N1,normal,3350,3597,AIHub
C021_A18_SY15_P07_S01_03DAS.mp4,N1,normal,0,331,AIHub
C021_A18_SY15_P07_S01_03DAS.mp4,A18,action,1766,3455,AIHub
C021_A18_SY15_P07_S01_03DAS.mp4,N1,normal,3456,3596,AIHub
C021_A18_SY16_P07_S08_03DBS.mp4,N1,normal,0,300,AIHub
C021_A18_SY16_P07_S08_03DBS.mp4,A18,action,1735,3365,AIHub
C021_A18_SY16_P07_S08_03DBS.mp4,N1,normal,3366,3597,AIHub
C021_A18_SY16_P01_S10_01DAS.mp4,N1,normal,0,299,AIHub
C021_A18_SY16_P01_S10_01DAS.mp4,A18,action,1878,3299,AIHub
C021_A18_SY16_P01_S10_01DAS.mp4,N1,normal,3300,3597,AIHub
C021_A18_SY15_P07_S09_02DBS.mp4,N1,normal,0,199,AIHub
C021_A18_SY15_P07_S09_02DBS.mp4,A18,action,1650,3299,AIHub
C021_A18_SY15_P07_S09_02DBS.mp4,N1,normal,3300,3597,AIHub
C021_A21_SY15_P01_B05_01DBS.mp4,N1,normal,0,299,AIHub
C021_A21_SY15_P01_B05_01DBS.mp4,A21,action,1830,3399,AIHub
C021_A21_SY15_P01_B05_01DBS.mp4,N1,normal,3400,3597,AIHub
C021_A21_SY15_P01_B03_01NBS.mp4,N1,normal,0,329,AIHub
C021_A21_SY15_P01_B03_01NBS.mp4,A21,action,1900,3299,AIHub
C021_A21_SY15_P01_B03_01NBS.mp4,N1,normal,3300,3597,AIHub
C021_A19_SY17_P07_S02_01DBS.mp4,N1,normal,0,299,AIHub
C021_A19_SY17_P07_S02_01DBS.mp4,A19,action,1800,3399,AIHub
C021_A19_SY17_P07_S02_01DBS.mp4,N1,normal,3400,3597,AIHub
C021_A19_SY17_P01_S04_01DBS.mp4,N1,normal,0,411,AIHub
C021_A19_SY17_P01_S04_01DBS.mp4,A19,action,1865,3411,AIHub
C021_A19_SY17_P01_S04_01DBS.mp4,N1,normal,3412,3597,AIHub
C021_A19_SY16_P01_S03_01NBS.mp4,N1,normal,0,349,AIHub
C021_A19_SY16_P01_S03_01NBS.mp4,A19,action,1900,3399,AIHub
C021_A19_SY16_P01_S03_01NBS.mp4,N1,normal,3400,3597,AIHub
C021_A18_SY16_P01_S12_02NBS.mp4,N1,normal,0,262,AIHub
C021_A18_SY16_P01_S12_02NBS.mp4,A18,action,1756,3365,AIHub
C021_A18_SY16_P01_S12_02NBS.mp4,N1,normal,3366,3598,AIHub
C021_A17_SY15_P07_S06_01DAS.mp4,N1,normal,0,322,AIHub
C021_A17_SY15_P07_S06_01DAS.mp4,A17,action,1675,3329,AIHub
C021_A17_SY15_P07_S06_01DAS.mp4,N1,normal,3330,3597,AIHub
C021_A18_SY16_P07_S14_01DAS.mp4,N1,normal,0,408,AIHub
C021_A18_SY16_P07_S14_01DAS.mp4,A18,action,1913,3493,AIHub
C021_A18_SY16_P07_S14_01DAS.mp4,N1,normal,3494,3600,AIHub
C021_A20_SY15_P01_B10_02DBS.mp4,N1,normal,0,149,AIHub
C021_A20_SY15_P01_B10_02DBS.mp4,A20,action,1640,3269,AIHub
C021_A20_SY15_P01_B10_02DBS.mp4,N1,normal,3270,3597,AIHub
C021_A21_SY17_P01_S03_01NAS.mp4,N1,normal,0,329,AIHub
C021_A21_SY17_P01_S03_01NAS.mp4,A21,action,1807,3332,AIHub
C021_A21_SY17_P01_S03_01NAS.mp4,N1,normal,3333,3597,AIHub
C021_A19_SY15_P07_S07_02DAS.mp4,N1,normal,0,428,AIHub
C021_A19_SY15_P07_S07_02DAS.mp4,A19,action,1851,3401,AIHub
C021_A19_SY15_P07_S07_02DAS.mp4,N1,normal,3402,3597,AIHub
C021_A20_SY15_P01_S07_02DBS.mp4,N1,normal,0,115,AIHub
C021_A20_SY15_P01_S07_02DBS.mp4,A20,action,1687,3225,AIHub
C021_A20_SY15_P01_S07_02DBS.mp4,N1,normal,3226,3597,AIHub
C021_A19_SY16_P07_B14_01DAS.mp4,N1,normal,0,249,AIHub
C021_A19_SY16_P07_B14_01DAS.mp4,A19,action,1760,3449,AIHub
C021_A19_SY16_P07_B14_01DAS.mp4,N1,normal,3450,3600,AIHub
C021_A20_SY16_P07_S09_01DBS.mp4,N1,normal,0,299,AIHub
C021_A20_SY16_P07_S09_01DBS.mp4,A20,action,1783,3299,AIHub
C021_A20_SY16_P07_S09_01DBS.mp4,N1,normal,3300,3597,AIHub
C021_A19_SY17_P07_B03_01DAS.mp4,N1,normal,0,399,AIHub
C021_A19_SY17_P07_B03_01DAS.mp4,A19,action,1800,3349,AIHub
C021_A19_SY17_P07_B03_01DAS.mp4,N1,normal,3350,3597,AIHub
C021_A18_SY16_P01_S04_01DAS.mp4,N1,normal,0,240,AIHub
C021_A18_SY16_P01_S04_01DAS.mp4,A18,action,1781,3260,AIHub
C021_A18_SY16_P01_S04_01DAS.mp4,N1,normal,3261,3597,AIHub
C021_A19_SY17_P07_S01_01DAS.mp4,N1,normal,0,426,AIHub
C021_A19_SY17_P07_S01_01DAS.mp4,A19,action,1939,3288,AIHub
C021_A19_SY17_P07_S01_01DAS.mp4,N1,normal,3289,3596,AIHub
C021_A18_SY17_P01_S03_02NAS.mp4,N1,normal,0,300,AIHub
C021_A18_SY17_P01_S03_02NAS.mp4,A18,action,1791,3290,AIHub
C021_A18_SY17_P01_S03_02NAS.mp4,N1,normal,3291,3597,AIHub
C021_A18_SY17_P07_S01_03DBS.mp4,N1,normal,0,534,AIHub
C021_A18_SY17_P07_S01_03DBS.mp4,A18,action,2132,3347,AIHub
C021_A18_SY17_P07_S01_03DBS.mp4,N1,normal,3348,3597,AIHub
